,Store Number,Store Name,Address,City,Longitude,Latitude
2513,76158-92528,Target North Stockton T-1862,10424 Trinity Pkwy Stockton CA,Stockton,-121.37,38.05
2514,8979-86211,March & I-5 - Stockton,"2866 W. March Lane, Stockton Cineplex Stockton CA",Stockton,-121.35,37.98
2515,6970-87669,El Dorado & Channel - Stockton,"222 North El Dorado Street, 1 Stockton CA",Stockton,-121.29,37.95
2516,24424-237885,Thornton & Hammer,7810 Thornton Road Stockton CA,Stockton,-121.32,38.02
2517,29754-254253,Target - Stockton T-313,"4707 Pacific Ave, Morada Ranch Stockton CA",Stockton,-121.31,37.99
2518,10719-99626,Morada Lane & Hwy 99 - Stockton,4103 E. Morada Lane Stockton CA,Stockton,-121.26,38.04
2519,9287-93608,Eight Mile & I-5 - Stockton,10602 Trinity Parkway Stockton CA,Stockton,-121.37,38.05
2520,20685-200251,I-5 & Benjamin Holt,3011 West Benjamin Holt Stockton CA,Stockton,-121.35,38.01
2521,5447-1377,Ventura & Alcove,12824 Ventura Blvd. Studio City CA,Studio City,-118.41,34.14
2522,74702-97967,Vons-Studio City #1674,"4033 Laurel Canyon Blvd, Studio Plaza Studio City CA",Studio City,-118.4,34.14
2523,5734-8710,Ventura  Vineland,10965 Ventura Blvd Studio City CA,Studio City,-118.37,34.14
2524,573-295,Ventura & Vantage,"12170 Ventura Blvd, Sunset Center Studio City CA",Studio City,-118.4,34.14
2525,8728-73248,Sunset & Merganser - Suisun City,"193 Sunset Ave, Suite A Suisun City CA",Suisun City,-122.02,38.25
2526,6915-197405,8241 Foothill Blvd.,"8241 Foothill Blvd., Cherry Orchard Center Sunland CA",Sunland,-118.31,34.26
2527,5981-38499,El Camino & Mathilda,332 W. El Camino Real Sunnyvale CA,Sunnyvale,-122.04,37.37
2528,7021-148965,Target Sunnyvale T-2584,298 W McKinley Ave Sunnyvale CA,Sunnyvale,-122.03,37.37
2529,2885-73085,Mathilda & Maude - Sunnyvale,460 N Mathilda Avenue Sunnyvale CA,Sunnyvale,-122.03,37.39
2530,27172-155164,Safeway-Sunnyvale #2887,762 Sunnyvale Saratoga Rd Sunnyvale CA,Sunnyvale,-122.03,37.36
2531,539-483,El Camino & Maria,795 East El Camino Real Sunnyvale CA,Sunnyvale,-122.02,37.36
2532,74857-73705,Safeway - Sunnyvale #1439,785 E. El Camino Real Sunnyvale CA,Sunnyvale,-122.02,37.36
2533,5618-1888,Fremont & Mary - Sunnyvale,1291 South Mary Sunnyvale CA,Sunnyvale,-122.05,37.35
2534,8856-95212,Mary & Washington,"201 S. Mary Avenue, Unit #1 Sunnyvale CA",Sunnyvale,-122.05,37.38
2535,74856-73694,Safeway - Sunnyvale #1196,639 Bernardo Ave Sunnyvale CA,Sunnyvale,-122.06,37.37
2536,13603-108434,El Camino Real & Poplar,1003 E. El Camino Real Sunnyvale CA,Sunnyvale,-122.01,37.35
2537,25394-240832,Washington & Frances,231 West Washington Sunnyvale CA,Sunnyvale,-122.03,37.38
2538,79730-124264,Safeway-Susanville #1218,2970 Main St Susanville CA,Susanville,-120.64,40.41
2539,8114-95791,Main & Riverside - Susanville,2980 Main Street Susanville CA,Susanville,-120.63,40.41
2540,25059-221464,Foothill & Hubbard,13686 Foothill Blvd Sylmar CA,Sylmar,-118.43,34.31
2541,17123-178486,Albertsons-Taft #6382,"1044 W Kern St, The Village Walk Taft CA",Taft,-119.47,35.15
2542,9074-139228,Ventura & Yolanda,"18700 Ventura Blvd., #120 Tarzana CA",Tarzana,-118.54,34.17
2543,11779-106400,Ventura Blvd & Shirley,19439 Ventura Blvd Tarzana CA,Tarzana,-118.56,34.17
2544,74625-94036,Vons-Tarzana #2066,18439 Ventura Blvd Tarzana CA,Tarzana,-118.53,34.17
2545,29356-237360,Albertsons - Tehachapi #6347,775 Tucker Rd Tehachapi CA,Tehachapi,-118.47,35.13
2546,8726-94570,"Tehachapi & Tucker, Tehachapi","300 S. Tucker Road, #A, Creekside Plaza Tehachapi CA",Tehachapi,-118.47,35.13
2547,8908-95240,"Hwy 79 & Pechanga, Temecula","30571 Highway 79 S, A Temecula CA",Temecula,-117.13,33.48
2548,14486-119046,"Winchester & Nicholas, Temecula","39848 Winchester Road, #A Temecula CA",Temecula,-117.14,33.54
2549,10145-98467,"Promenade In Temecula, Temecula","40820 Winchester Road, 2470 Temecula CA",Temecula,-117.15,33.53
2550,7927-95613,"Rancho California & Ynez, Temecula","29588 Rancho California Road, Promenade Temecula CA",Temecula,-117.15,33.51
2551,28628-249965,Teavana - Promenade,"40756 Winchester Rd., #260, Meadows Village Temecula CA",Temecula,-117.16,33.53
2552,10188-99477,Rancho California & Meadows,"31867 Rancho California Rd., 100 Temecula CA",Temecula,-117.1,33.51
2553,73500-69560,Albertsons-Temecula #6753,31960 Hwy 79 Temecula CA,Temecula,-117.1,33.48
2554,73560-79487,Albertsons-Temecula #6706,30530 Rancho California Rd Temecula CA,Temecula,-117.13,33.51
2555,5695-217005,Winchester & Ynez,41195 Winchester Road Temecula CA,Temecula,-117.16,33.52
2556,48888-245644,Ralphs Temecula #686,33145 Temecula Parkway Temecula CA,Temecula,-117.08,33.48
2557,9902-98297,"Old Town Front & 6th, Temecula",28459 Old Town Front Street Temecula CA,Temecula,-117.15,33.5
2558,5884-33439,"Hwy 79 & Meadows Pkwy, Temecula","32240 Highway 79 South, 109 Temecula CA",Temecula,-117.09,33.48
2559,5949-249209,Jefferson & Overland,"27375 Jefferson Ave, Temple City Square Temecula CA",Temecula,-117.16,33.52
2560,6746-77940,"Las Tunas & Rosemead, Temple City",5705 Rosemead Blvd Temple City CA,Temple City,-118.07,34.1
2561,5628-197744,Lindero Canyon & Kanan Rd,688 Lindero Canyon Thousand Oaks CA,Thousand Oaks,-118.79,34.18
2562,8746-94662,"Janss & Moorpark, Thousand Oaks","605 E. Janss Road, B Thousand Oaks CA",Thousand Oaks,-118.87,34.2
2563,74939-99028,Vons - Thousand Oaks #1610,1790 N Moorpark Rd Thousand Oaks CA,Thousand Oaks,-118.87,34.2
2564,74123-25647,Vons-Thousand Oaks #2092,2048 Avenida De Los Arboles Thousand Oaks CA,Thousand Oaks,-118.84,34.21
2565,17656-175784,Thousand Oaks & Rancho,1195 East Thousand Oaks Blvd. Thousand Oaks CA,Thousand Oaks,-118.86,34.18
2566,76897-131630,Target Thousand Oaks T-1100,2705 Teller Rd Thousand Oaks CA,Thousand Oaks,-118.93,34.19
2567,19684-200324,The Oaks Mall,"350 West Hillcrest Drive, CL121 Thousand Oaks CA",Thousand Oaks,-118.89,34.18
2568,22799-210125,California Lutheran University/Thou,"60 W Olsen Rd, The Oaks Thousand Oaks CA",Thousand Oaks,-118.87,34.23
2569,28593-249827,Teavana - The Oaks,224 W. HILLCREST DRIVE THOUSAND OAKS CA,THOUSAND OAKS,-118.89,34.18
2570,5445-863,Westlake & Thousand Oaks,"111 S. Westlake Blvd., #B-4 Thousand Oaks CA",Thousand Oaks,-118.82,34.16
2571,5492-1614,Avenida de Los Arboles & Erbes Rd,"2072 E Avenida De Los Arboles, Suite C Thousand Oaks CA",Thousand Oaks,-118.84,34.21
2572,8785-238824,Hillcrest & Ventu Park,540 North Ventu Park Rd Thousand Oaks CA,Thousand Oaks,-118.91,34.19
2573,5830-159944,Wendy & Grande Vista,"975 Broadbeck Dr., Newbury Park Gateway Thousand Oaks CA",Thousand Oaks,-118.94,34.19
2574,9790-98069,"Newbury & Kelly, Newbury Park","1940 Newbury Road, 500 Thousand Oaks CA",Thousand Oaks,-118.92,34.18
2575,5219-423,Moorpark & Hillcrest,"33 N. Moorpark Road, Suite 'E', North Torrance Shopping Center Thousand Oaks CA",Thousand Oaks,-118.88,34.18
2576,5720-5663,190th & Anza,5050 190th Street Torrance CA,Torrance,-118.37,33.86
2577,5651-1915,190th & Normandie,"1450 190th Street, Suite F Torrance CA",Torrance,-118.3,33.86
2578,5246-316,Pacific Plaza (PCH/Calle Mayor),5005 Pacific Coast Highway Torrance CA,Torrance,-118.37,33.81
2579,75867-86520,Marriott Torrance,3635 Fashion Way Torrance CA,Torrance,-118.35,33.84
2580,524-468,Torrance Crossroads,"24427 Crenshaw, Suite F, Triangle Center Torrance CA",Torrance,-118.33,33.8
2581,6687-69960,"Artesia & Prairie, Torrance",3931 W. Artesia Blvd. Torrance CA,Torrance,-118.34,33.87
2582,74511-25707,Vons-Torrance #3517,"24325 Crenshaw Blvd., Torrance Gateway Torrance CA",Torrance,-118.33,33.8
2583,6856-82370,"Carson & Normandie, Torrance",1171 W. Carson Street Torrance CA,Torrance,-118.3,33.83
2584,656-219067,Del Amo FashCtr-Level 2/Macys Court,"21713 Carson St., VC11 Torrance CA",Torrance,-118.35,33.83
2585,5714-7927,Torrance & Hawthorne,"21209-A Hawthorne Blvd, Unit 107-42, Del Amo Fashion Center Torrance CA",Torrance,-118.36,33.84
2586,28238-250164,Teavana - Del Amo Fashion Center,"3525 W. Carson St., Rm. 229A Torrance CA",Torrance,-118.35,33.83
2587,6802-81661,"Sepulveda & Anza, Torrance","4437 Sepulveda Bl., Torrance Star Plaza Torrance CA",Torrance,-118.36,33.83
2588,6656-71400,"Crenshaw & Sepulveda, Torrance","2370 Crenshaw Blvd, Suite A Torrance CA",Torrance,-118.33,33.82
2589,5551-1764,Pacific Coast Hwy. & Hawthorne,"3737 Pacific Coast Highway, Del Amo Shopping Center Torrance CA",Torrance,-118.35,33.81
2590,10819-102571,Del Amo Fashion Center,"3525 Carson Street, Suite 78, Westgate Shopping Center Torrance CA",Torrance,-118.35,33.83
2591,5859-27698,"Hawthorne & Artesia, Torrance",17400 Hawthorne Boulevard Torrance CA,Torrance,-118.35,33.87
2592,29628-254251,Target Torrance T-0200,"3433 Sepulveda Blvd, Rolling Hills Plaza Torrance CA",Torrance,-118.35,33.83
2593,6849-79123,"Crenshaw & Airport, Torrance","25348 Crenshaw Blvd., Corral Hollow Shopping Center Torrance CA",Torrance,-118.33,33.79
2594,5875-30419,11th & Corral Hollow - Tracy,"1857 W. 11th Street, Home Depot Center Tracy Tracy CA",Tracy,-121.45,37.74
2595,6730-77182,Hwy 205 & Grant Line - Tracy,2459 North Naglee Road Tracy CA,Tracy,-121.47,37.76
2596,76367-97088,Target Tracy T-738,2800 Naglee Road Tracy CA,Tracy,-121.46,37.76
2597,74327-79060,Safeway-Tracy #2600,1801 West 11th St Tracy CA,Tracy,-121.45,37.74
2598,8981-95207,Tracy & Clover - Tracy,569 Clover Road Tracy CA,Tracy,-121.43,37.76
2599,15641-151226,Tracy Blvd & Valpico - Tracy,"2610 S. Tracy Blvd., Suite 150 Tracy CA",Tracy,-121.43,37.71
2600,75409-102324,Travis AFB BX,"461 Skymaster Circle, Gateway at Donner Pass Travis AFB CA",Travis AFB,-121.95,38.27
2601,5228-374,Frates Ln & Donner Pass Rd-Truckee,11260-4 Donner Pass Road Truckee CA,Truckee,-120.21,39.33
2602,75864-98266,Vail Resorts @ Northstar,100 Northstar Dr Truckee CA,Truckee,-120.12,39.28
2603,79651-115127,Safeway - Truckee #1266,11290 Donner Pass Rd Truckee CA,Truckee,-120.21,39.33
2604,74887-99591,Vons - Tujunga #2124,7789 Foothill Blvd Tujunga CA,Tujunga,-118.3,34.26
2605,47590-258972,Albertsons - Tujunga #3175,"6240 Foothill Blvd, Monte Vista Shopping Center Tujunga CA",Tujunga,-118.27,34.24
2606,6743-78586,"Prosperity & Hillman, Tulare",1089 E. Prosperity Avenue Tulare CA,Tulare,-119.33,36.23
2607,76813-111365,Super Target Tulare ST-2349,2195 E Prosperity Ave Tulare CA,Tulare,-119.32,36.23
2608,11470-105119,Monte Vista & Hwy 99,3220 Countryside Drive Turlock CA,Turlock,-120.88,37.52
2609,8643-84961,Lander & Linwood - Turlock,"1611 Lander Avenue, Turlock Cinema Center Turlock CA",Turlock,-120.85,37.48
2610,11242-103576,Main & Hwy 99 - Turlock,"2201 West Main Street, The Village Corner Shopping Center Turlock CA",Turlock,-120.87,37.49
2611,9867-98125,Johnson & Canal - Turlock,2012 E Canal Drive Turlock CA,Turlock,-120.83,37.5
2612,6928-87651,Geer & Hedstrom - Turlock,"3000 Geer Road, Monte Vista Crossings Turlock CA",Turlock,-120.85,37.52
2613,5891-33499,Monte Vista & Countryside,2870 West Monte Vista Ave Turlock CA,Turlock,-120.88,37.52
2614,79703-125804,Safeway - Turlock #1968,3051 Countryside Dr Turlock CA,Turlock,-120.88,37.52
2615,76729-97571,Target Irvine/Tustin T-2151,2340 Park Ave Tustin CA,Tustin,-117.83,33.7
2616,29895-254545,Albertsons #6574 @ Tustin,13270 Newport Avenue Tustin CA,Tustin,-117.81,33.75
2617,6475-60801,Redhill & El Camino Real,"1450 El Camino Real, A Tustin CA",Tustin,-117.82,33.73
2618,20537-206365,Edinger & 55 Fwy,15071 Newport Avenue Tustin CA,Tustin,-117.84,33.72
2619,552-494,Newport & Bryan,"552 E First Street, The Market Place Tustin CA",Tustin,-117.82,33.74
2620,11028-87826,Tustin Marketplace,2959 El Camino Real Tustin CA,Tustin,-117.79,33.72
2621,9256-95342,Red Hill & Edinger,"1631 Edinger Avenue, 101 Tustin CA",Tustin,-117.83,33.72
2622,21925-156786,"Ralph's-Tustin Ranch, CA #139",13321 Jamboree Rd Tustin CA,Tustin,-117.79,33.73
2623,5506-746,17th & Yorba Street,17245 17th Street Tustin CA,Tustin,-117.83,33.76
2624,15782-152241,MCCS @ Twentynine Palms,MCCS Contracting Bldg 1533 Twentynine Palms CA,Twentynine Palms,-116.06,34.24
2625,9260-75007,E. Perkins & Hwy 101 - Ukiah,"704 E. Perkins Street, Ukiah Plaza Retail Center Ukiah CA",Ukiah,-123.2,39.15
2626,11602-104087,Airport Park & Commerce,"1212 Airport Park Blvd., 100, Safeway - Ukiah #1583 Ukiah CA",Ukiah,-123.2,39.13
2627,74858-99550,Safeway - Ukiah #1583,"653 S State St, Union Landing Ukiah CA",Ukiah,-123.21,39.14
2628,5653-2444,Union Landing,"32240 Dyer Street, Union Square Marketplace Union City CA",Union City,-122.07,37.6
2629,5887-27867,DeCoto & Alvarado-Niles,1752 DeCoto Road Union City CA,Union City,-122.02,37.59
2630,74927-101840,Safeway - Union City #1197,1790 Decoto Rd Union City CA,Union City,-122.02,37.59
2631,11167-95963,Alvarado & Dyer,32340 Alvarado Blvd Union City CA,Union City,-122.07,37.59
2632,13231-105926,Mission & Tamarack,"33115 Mission Boulevard, A Union City CA",Union City,-122.02,37.61
2633,27774-238927,Universal Studios Hollywood - Upper,100 Universal City Plaza Universal City CA,Universal City,-118.36,34.14
2634,23352-223786,Universal Studios Hollywood Studio,100 Universal City Plaza Universal City CA,Universal City,-118.36,34.14
2635,75557-71180,Universal City Walk,"100 Universal City Plaza, Upland Convenience Center Universal City CA",Universal City,-118.35,34.14
2636,6428-39980,Foothill & Mullberry,"1013 W. Foothill Blvd., A Upland CA",Upland,-117.67,34.11
2637,49572-267936,Albertsons -Upland #599,1910 N. Campus Ave Upland CA,Upland,-117.64,34.13
2638,74589-83729,Vons-Upland #2681,81 West Foothill Blvd Upland CA,Upland,-117.65,34.11
2639,8858-94195,Campus & 19th,"1943 North Campus Avenue, #D Upland CA",Upland,-117.64,34.13
2640,76304-90543,Target Upland T-1834,1931 N Campus Ave Upland CA,Upland,-117.64,34.13
2641,76128-88892,Target Vacaville T-827,3000 Harbison Dr Vacaville CA,Vacaville,-121.96,38.36
2642,22824-210105,Vacaville Premium - East Plaza,"390 Nut Tree Road, KI 01 Vacaville CA",Vacaville,-121.95,38.37
2643,5690-3200,Davis & Stevenson - Vacaville,"505 Davis St, Ste D Vacaville CA",Vacaville,-121.99,38.35
2644,22255-218825,Nut Tree,"1630 East Monte Vista, Unit 101 Vacaville CA",Vacaville,-121.96,38.37
2645,74455-83284,Safeway-Vacaville #1109,2090 Harbison Dr Vacaville CA,Vacaville,-121.96,38.36
2646,49318-268204,Nut Tree and Elmira,661 Elmira Road Vacaville CA,Vacaville,-121.95,38.35
2647,22947-151104,Leisure Town & Orange - Vacavile,"1110 Leisure Town Road, 10 Vacaville CA",Vacaville,-121.93,38.38
2648,6457-61519,Alamo & Butcher - Vacaville,"970 Alamo Drive, Vacaville Retail Center Vacaville CA",Vacaville,-122.0,38.34
2649,9821-94574,Peabody & Hume - Vacaville,210 Peabody Road Vacaville CA,Vacaville,-121.98,38.35
2650,5305-457,McBean & Decoro,"27748 West McBean Parkway, Suite A-6 Valencia CA",Valencia,-118.55,34.45
2651,28305-249857,Teavana - Valencia Town Center,"24201 West Valencia Blvd., #2760 Valencia CA",Valencia,-118.56,34.42
2652,76363-97160,Target Valencia T-257,24425 W. Magic Mountain Pkwy Valencia CA,Valencia,-118.56,34.42
2653,26825-235454,Urban Home @ Valencia Town Center,24251 Town Center Dr Valencia CA,Valencia,-118.56,34.42
2654,74506-25650,Vons-Valencia #2030,"25850 N. The Old Road, Tourney Retail Plaza Valencia CA",Valencia,-118.57,34.39
2655,9871-98346,Magic Mountain & Tourney,25349 Wayne Mills Place Valencia CA,Valencia,-118.58,34.42
2656,6902-85300,The Old Road & Rye Canyon,28120 The Old Road Valencia CA,Valencia,-118.59,34.43
2657,74932-101857,Safeway - Vallejo #1631,"122 Robies Way, Target Center, Vallejo Vallejo CA",Vallejo,-122.21,38.08
2658,5926-30619,I-80 & Admiral Callaghan - Vallejo,966 Admiral Callaghan Vallejo CA,Vallejo,-122.22,38.13
2659,23719-232504,Target Vallejo T-331,904 Admiral Callaghan Ln Vallejo CA,Vallejo,-122.22,38.13
2660,74978-101844,Safeway - Vallejo #989,"774 Admiral Callaghan, Vallejo Convenience Center Vallejo CA",Vallejo,-122.23,38.13
2661,9999-99145,I-80 & Magazine - Vallejo,"199 Lincoln Road West, B2 Vallejo CA",Vallejo,-122.23,38.08
2662,22600-222464,Sonoma & Hwy 37,"4300 Sonoma Blvd, 250, Lincoln & Benicia @ Hwy. 80 Vallejo CA",Vallejo,-122.26,38.13
2663,5856-27887,Lincoln & Benicia - Vallejo,408 Lincoln Rd East Vallejo CA,Vallejo,-122.23,38.09
2664,22340-195364,Harrah's Rincon Casino,"777 Harrahs Rincon Way, Valley Oaks Shops Valley Center CA",Valley Center,-116.95,33.27
2665,10671-101484,Hwy 12 & Hwy 26 - Valley Springs,"200 E. Hwy 12, Laurel Canyon Plaza Valley Springs CA",Valley Springs,-120.82,38.19
2666,6610-66080,Laurel Canyon & Riverside,4800 Laurel Canyon Blvd Valley Village CA,Valley Village,-118.4,34.16
2667,20895-192164,Laurel Canyon & Burbank,12106 West Burbank Blvd Valley Village CA,Valley Village,-118.4,34.17
2668,18373-179549,Ralphs Van Nuys #702,14440 Burbank Blvd Van Nuys CA,Van Nuys,-118.45,34.17
2669,6961-88003,Sherman Way & Sepulveda,"15355 Sherman Way, #A Van Nuys CA",Van Nuys,-118.47,34.2
2670,75102-34499,Galpin Motors - Jaguar Showroom,15500 Roscoe Blvd. Van Nuys CA,Van Nuys,-118.47,34.22
2671,19305-195844,Roscoe & Balboa,16926 Roscoe Blvd Van Nuys CA,Van Nuys,-118.5,34.22
2672,23369-229524,Van Nuys & Hartland,6833 Van Nuys Blvd. Van Nuys CA,Van Nuys,-118.45,34.2
2673,15580-141904,Target Van Nuys T-1307,5711 Sepulveda Blvd Van Nuys CA,Van Nuys,-118.47,34.17
2674,6630-71280,Burbank & Van Nuys,14431 Burbank Blvd Van Nuys CA,Van Nuys,-118.45,34.17
2675,9456-96474,Saticoy & Louise,17272 Saticoy Street Van Nuys CA,Van Nuys,-118.51,34.21
2676,20338-204605,Target Van Nuys T-1309,14920 Raymer Street Van Nuys CA,Van Nuys,-118.46,34.21
2677,20538-186785,Ralphs Venice #281,910 Lincoln Blvd Venice CA,Venice,-118.46,34.0
2678,6826-40766,"Main & Chestnut, Ventura","607 E. Main Street, A Ventura CA",Ventura,-119.29,34.28
2679,10855-102737,"Mills & Dean, Ventura","488 South Mills Road, 100, Marina Village Shopping Center Ventura CA",Ventura,-119.25,34.27
2680,6825-83251,"Harbor & Seaward, Ventura",2453 Harbor Blvd Ventura CA,Ventura,-119.27,34.26
2681,22181-214824,Ralph's - Ventura #664,1776 S Victoria Ave Ventura CA,Ventura,-119.21,34.26
2682,5538-1773,Telephone & Main - Ventura,"4711-1a Telephone Road, Victoria Plaza Ventura CA",Ventura,-119.24,34.26
2683,6595-40765,"Telegraph & Victoria, Ventura",6128-B Telegraph Road Ventura CA,Ventura,-119.21,34.28
2684,76891-127001,Target Ventura West T-2398,"245 S Mills Rd, Pacific View Mall Ventura CA",Ventura,-119.25,34.27
2685,74377-90502,Vons-Ventura #2677,2764 E Thompson Blvd Ventura CA,Ventura,-119.26,34.27
2686,75982-107258,Vons - Ventura #2164,5688 Telephone Rd Ventura CA,Ventura,-119.21,34.26
2687,9342-95607,"Telephone & Portola, Ventura","4960 Telephone Rd, #107 Ventura CA",Ventura,-119.23,34.26
2688,79507-103369,Vons - Ventura #2096,115 W. MAIN ST. Ventura CA,Ventura,-119.3,34.28
2689,74391-90572,Vons - Ventura #2678,6120 Telegraph Rd Ventura CA,Ventura,-119.21,34.28
2690,5227-424,Victoria Village,1413-E South Victoria Ventura CA,Ventura,-119.21,34.26
2691,26191-243770,Valley Center & Lorene,14508 Valley Center Victorville CA,Victorville,-117.32,34.51
2692,11466-105236,Bear Valley & Cottonwood,"14848 Bear Valley Road, Dunia Plaza Victorville CA",Victorville,-117.34,34.47
2693,5903-34379,Bear Valley & I-15,"14329 Bear Valley Road, #5 Victorville CA",Victorville,-117.35,34.47
2694,74873-96290,Vons-Victorville #2131,12199 Hesperia Rd Victorville CA,Victorville,-117.29,34.47
2695,11472-105237,Palmdale & Kentwood,15327 Palmdale Road Victorville CA,Victorville,-117.33,34.51
2696,10672-101357,Roy Rogers & Civic Drive,"15617 Roy Rogers Dr., C1 Victorville CA",Victorville,-117.33,34.52
2697,11748-106190,Mall of Victor Valley First Floor,"14400 Bear Valley Rd, K07 Victorville CA",Victorville,-117.35,34.47
2698,5400-1180,Main & Court - Visalia,"110 W. Main Street, Rancho Viejo Shopping Center Visalia CA",Visalia,-119.29,36.33
2699,6641-71320,Walnut & Akers - Visalia,"5101 West Walnut Avenue, A Visalia CA",Visalia,-119.35,36.31
2700,24586-235448,Target Visalia T-1805,"4227 S. Mooney Blvd, In-Shape Plaza Visalia CA",Visalia,-119.32,36.29
2701,10146-99405,"Mooney & Tulare, Visalia","1229 S. Mooney Blvd., #A, Packwood Creek Shopping Center Visalia CA",Visalia,-119.31,36.32
2702,11243-103657,"Mooney & Packwood, Visalia","4219 South Mooney Blvd, #A, Visalia Pavilion Visalia CA",Visalia,-119.31,36.29
2703,10147-99688,"Caldwell & Demaree, Visalia","3927 W. Caldwell Avenue, A Visalia CA",Visalia,-119.33,36.3
2704,76984-136846,Target Visalia North T-2469,3308 N Dinuba Blvd Visalia CA,Visalia,-119.3,36.36
2705,11103-102836,"Hwy 198 & Demaree, Visalia","3401 W. Noble Avenue, A Visalia CA",Visalia,-119.33,36.33
